-0.000498 1.066929
-0.000498 0.913386
-0.000498 0.685039
-0.000497 0.468504
-0.000497 0.240157
-0.000496 0.031496
-0.000496 -0.177165
-0.000496 -0.188976
-0.000495 -0.192913
-0.000495 -0.208661
-0.000494 -0.216535
-0.000494 -0.228346
-0.000494 -0.228346
-0.000493 -0.236220
-0.000493 -0.240157
-0.000492 -0.248031
-0.000492 -0.259843
-0.000492 -0.263780
-0.000491 -0.271654
-0.000491 -0.279528
-0.000490 -0.283465
-0.000490 -0.291339
-0.000490 -0.299213
-0.000489 -0.307087
-0.000489 -0.314961
-0.000488 -0.322835
-0.000488 -0.326772
-0.000488 -0.334646
-0.000487 -0.342520
-0.000487 -0.338583
-0.000486 -0.350394
-0.000486 -0.354331
-0.000486 -0.362205
-0.000485 -0.362205
-0.000485 -0.374016
-0.000484 -0.381890
-0.000484 -0.389764
-0.000484 -0.393701
-0.000483 -0.397638
-0.000483 -0.405512
-0.000482 -0.409449
-0.000482 -0.413386
-0.000482 -0.421260
-0.000481 -0.429134
-0.000481 -0.433071
-0.000480 -0.433071
-0.000480 -0.440945
-0.000480 -0.444882
-0.000479 -0.452756
-0.000479 -0.464567
-0.000478 -0.472441
-0.000478 -0.476378
-0.000478 -0.484252
-0.000477 -0.492126
-0.000477 -0.496063
-0.000476 -0.503937
-0.000476 -0.507874
-0.000476 -0.519685
-0.000475 -0.527559
-0.000475 -0.531496
-0.000474 -0.535433
-0.000474 -0.547244
-0.000474 -0.551181
-0.000473 -0.559055
-0.000473 -0.570866
-0.000472 -0.582677
-0.000472 -0.590551
-0.000472 -0.598425
-0.000471 -0.598425
-0.000471 -0.606299
-0.000470 -0.610236
-0.000470 -0.614173
-0.000470 -0.618110
-0.000469 -0.625984
-0.000469 -0.625984
-0.000468 -0.625984
-0.000468 -0.625984
-0.000468 -0.629921
-0.000467 -0.633858
-0.000467 -0.637795
-0.000466 -0.645669
-0.000466 -0.653543
-0.000466 -0.661417
-0.000465 -0.665354
-0.000465 -0.673228
-0.000464 -0.685039
-0.000464 -0.692913
-0.000464 -0.700787
-0.000463 -0.712598
-0.000463 -0.716535
-0.000462 -0.720472
-0.000462 -0.728346
-0.000462 -0.736220
-0.000461 -0.744094
-0.000461 -0.748031
-0.000460 -0.751969
-0.000460 -0.759843
-0.000460 -0.767717
-0.000459 -0.771654
-0.000459 -0.779528
-0.000458 -0.787402
-0.000458 -0.791339
-0.000458 -0.791339
-0.000457 -0.795276
-0.000457 -0.799213
-0.000456 -0.807087
-0.000456 -0.814961
-0.000456 -0.814961
-0.000455 -0.826772
-0.000455 -0.838583
-0.000454 -0.846457
-0.000454 -0.846457
-0.000454 -0.854331
-0.000453 -0.858268
-0.000453 -0.866142
-0.000452 -0.870079
-0.000452 -0.870079
-0.000452 -0.877953
-0.000451 -0.881890
-0.000451 -0.885827
-0.000450 -0.897638
-0.000450 -0.909449
-0.000450 -0.921260
-0.000449 -0.929134
-0.000449 -0.937008
-0.000448 -0.940945
-0.000448 -0.952756
-0.000448 -0.960630
-0.000447 -0.964567
-0.000447 -0.968504
-0.000446 -0.972441
-0.000446 -0.976378
-0.000446 -0.976378
-0.000445 -0.984252
-0.000445 -0.992126
-0.000444 -1.000000
-0.000444 -1.000000
-0.000444 -1.003937
-0.000443 -1.011811
-0.000443 -1.011811
-0.000442 -1.015748
-0.000442 -1.023622
-0.000442 -1.031496
-0.000441 -1.035433
-0.000441 -1.039370
-0.000440 -1.043307
-0.000440 -1.055118
-0.000440 -1.066929
-0.000439 -1.066929
-0.000439 -1.078740
-0.000438 -1.086614
-0.000438 -1.094488
-0.000438 -1.106299
-0.000437 -1.114173
-0.000437 -1.114173
-0.000436 -1.122047
-0.000436 -1.129921
-0.000436 -1.129921
-0.000435 -1.137795
-0.000435 -1.141732
-0.000434 -1.145669
-0.000434 -1.149606
-0.000434 -1.149606
-0.000433 -1.153543
-0.000433 -1.165354
-0.000432 -1.173228
-0.000432 -1.173228
-0.000432 -1.177165
-0.000431 -1.185039
-0.000431 -1.196850
-0.000430 -1.200787
-0.000430 -1.208661
-0.000430 -1.212598
-0.000429 -1.220472
-0.000429 -1.224409
-0.000428 -1.224409
-0.000428 -1.228346
-0.000428 -1.236220
-0.000427 -1.240157
-0.000427 -1.244094
-0.000426 -1.248031
-0.000426 -1.248031
-0.000426 -1.259843
-0.000425 -1.263780
-0.000425 -1.271654
-0.000424 -1.283465
-0.000424 -1.291339
-0.000424 -1.295276
-0.000423 -1.303150
-0.000423 -1.307087
-0.000422 -1.311024
-0.000422 -1.322835
-0.000422 -1.322835
-0.000421 -1.326772
-0.000421 -1.330709
-0.000420 -1.334646
-0.000420 -1.342520
-0.000420 -1.350394
-0.000419 -1.354331
-0.000419 -1.358268
-0.000418 -1.366142
-0.000418 -1.366142
-0.000418 -1.374016
-0.000417 -1.381890
-0.000417 -1.389764
-0.000416 -1.393701
-0.000416 -1.397638
-0.000416 -1.401575
-0.000415 -1.409449
-0.000415 -1.417323
-0.000414 -1.425197
-0.000414 -1.433071
-0.000414 -1.437008
-0.000413 -1.437008
-0.000413 -1.440945
-0.000412 -1.444882
-0.000412 -1.448819
-0.000412 -1.452756
-0.000411 -1.452756
-0.000411 -1.456693
-0.000410 -1.460630
-0.000410 -1.464567
-0.000410 -1.472441
-0.000409 -1.480315
-0.000409 -1.488189
-0.000408 -1.492126
-0.000408 -1.500000
-0.000408 -1.507874
-0.000407 -1.511811
-0.000407 -1.515748
-0.000406 -1.515748
-0.000406 -1.519685
-0.000406 -1.519685
-0.000405 -1.527559
-0.000405 -1.527559
-0.000404 -1.531496
-0.000404 -1.535433
-0.000404 -1.535433
-0.000403 -1.543307
-0.000403 -1.547244
-0.000402 -1.555118
-0.000402 -1.559055
-0.000402 -1.562992
-0.000401 -1.562992
-0.000401 -1.570866
-0.000400 -1.582677
-0.000400 -1.590551
-0.000400 -1.602362
-0.000399 -1.606299
-0.000399 -1.610236
-0.000398 -1.618110
-0.000398 -1.629921
-0.000398 -1.633858
-0.000397 -1.641732
-0.000397 -1.645669
-0.000396 -1.645669
-0.000396 -1.645669
-0.000396 -1.649606
-0.000395 -1.657480
-0.000395 -1.665354
-0.000394 -1.661417
-0.000394 -1.657480
-0.000394 -1.669291
-0.000393 -1.669291
-0.000393 -1.677165
-0.000392 -1.685039
-0.000392 -1.692913
-0.000392 -1.696850
-0.000391 -1.700787
-0.000391 -1.704724
-0.000390 -1.716535
-0.000390 -1.724409
-0.000390 -1.724409
-0.000389 -1.740157
-0.000389 -1.740157
-0.000388 -1.740157
-0.000388 -1.740157
-0.000388 -1.744094
-0.000387 -1.748031
-0.000387 -1.755906
-0.000386 -1.759843
-0.000386 -1.763780
-0.000386 -1.767717
-0.000385 -1.767717
-0.000385 -1.779528
-0.000384 -1.787402
-0.000384 -1.795276
-0.000384 -1.799213
-0.000383 -1.803150
-0.000383 -1.807087
-0.000382 -1.811024
-0.000382 -1.818898
-0.000382 -1.822835
-0.000381 -1.822835
-0.000381 -1.826772
-0.000380 -1.834646
-0.000380 -1.838583
-0.000380 -1.846457
-0.000379 -1.850394
-0.000379 -1.850394
-0.000378 -1.858268
-0.000378 -1.862205
-0.000378 -1.870079
-0.000377 -1.874016
-0.000377 -1.874016
-0.000376 -1.874016
-0.000376 -1.877953
-0.000376 -1.881890
-0.000375 -1.885827
-0.000375 -1.893701
-0.000374 -1.893701
0.000000 -1.897638
0.000000 -1.901575
0.000000 -1.909449
0.000000 -1.913386
0.000000 -1.917323
0.000000 -1.921260
0.000000 -1.921260
0.000000 -1.925197
0.000000 -1.925197
0.000000 -1.933071
0.000000 -1.937008
0.000000 -1.937008
0.000000 -1.937008
0.000000 -1.940945
0.000000 -1.944882
0.000000 -1.948819
0.000000 -1.956693
0.000000 -1.964567
0.000000 -1.968504
0.000000 -1.968504
0.000000 -1.968504
0.000000 -1.976378
0.000000 -1.984252
0.000000 -1.992126
0.000000 -1.996063
0.000000 -2.003937
0.000000 -2.003937
0.000000 -2.003937
0.000000 -2.007874
0.000000 -2.011811
0.000000 -2.015748
0.000000 -2.019685
0.000000 -2.023622
0.000000 -2.023622
0.000000 -2.027559
0.000000 -2.027559
0.000000 -2.027559
0.000000 -2.027559
0.000000 -2.035433
0.000000 -2.043307
0.000000 -2.047244
0.000000 -2.047244
0.000000 -2.051181
0.000000 -2.055118
0.000000 -2.055118
0.000000 -2.059055
0.000000 -2.066929
0.000000 -2.078740
0.000000 -2.078740
0.000000 -2.078740
0.000000 -2.086614
0.000000 -2.090551
0.000000 -2.094488
0.000000 -2.102362
0.000000 -2.106299
0.000000 -2.106299
0.000000 -2.106299
0.000000 -2.106299
0.000000 -2.114173
0.000000 -2.118110
0.000000 -2.118110
0.000000 -2.125984
0.000000 -2.125984
0.000000 -2.122047
0.000000 -2.129921
0.000000 -2.129921
0.000000 -2.137795
0.000000 -2.141732
0.000000 -2.137795
0.000000 -2.137795
0.000000 -2.141732
0.000000 -2.141732
0.000000 -2.149606
0.000000 -2.153543
0.000000 -2.153543
0.000000 -2.165354
0.000000 -2.165354
0.000000 -2.165354
0.000000 -2.173228
0.000000 -2.181102
0.000000 -2.185039
0.000000 -2.188976
0.000000 -2.188976
0.000000 -2.192913
0.000000 -2.192913
0.000000 -2.192913
0.000000 -2.196850
0.000000 -2.204724
0.000000 -2.204724
0.000000 -2.208661
0.000000 -2.212598
0.000000 -2.212598
0.000000 -2.216535
0.000000 -2.220472
0.000000 -2.228346
0.000000 -2.232283
0.000000 -2.236220
0.000000 -2.236220
0.000000 -2.240157
0.000000 -2.240157
0.000000 -2.244094
0.000000 -2.248031
0.000000 -2.244094
0.000000 -2.244094
0.000000 -2.244094
0.000000 -2.248031
0.000000 -2.251968
0.000000 -2.259842
0.000000 -2.263780
0.000000 -2.267717
0.000000 -2.271654
0.000000 -2.271654
0.000000 -2.283465
0.000000 -2.291339
0.000000 -2.295276
0.000000 -2.295276
0.000000 -2.303150
0.000000 -2.303150
0.000000 -2.307087
0.000000 -2.314961
0.000000 -2.314961
0.000000 -2.326772
0.000000 -2.326772
0.000000 -2.326772
0.000000 -2.330709
0.000000 -2.334646
0.000000 -2.338583
0.000000 -2.338583
0.000000 -2.338583
0.000000 -2.334646
0.000000 -2.334646
0.000000 -2.330709
0.000000 -2.338583
0.000000 -2.338583
0.000000 -2.342520
0.000000 -2.338583
0.000000 -2.334646
0.000000 -2.334646
0.000000 -2.338583
0.000000 -2.342520
0.000000 -2.346457
0.000000 -2.350394
0.000000 -2.346457
0.000000 -2.346457
0.000000 -2.350394
0.000000 -2.362205
0.000000 -2.370079
0.000000 -2.370079
0.000000 -2.370079
0.000000 -2.374016
0.000000 -2.377953
0.000000 -2.381890
0.000000 -2.385827
0.000000 -2.393701
0.000000 -2.393701
0.000000 -2.389764
0.000000 -2.385827
0.000000 -2.393701
0.000000 -2.401575
0.000000 -2.405512
0.000000 -2.405512
0.000000 -2.405512
0.000000 -2.401575
0.000000 -2.401575
0.000000 -2.401575
0.000000 -2.413386
0.000000 -2.421260
0.000000 -2.425197
0.000000 -2.425197
0.000000 -2.425197
0.000000 -2.429134
0.000000 -2.437008
0.000000 -2.444882
0.000000 -2.448819
0.000000 -2.452756
0.000000 -2.448819
0.000000 -2.444882
0.000000 -2.444882
0.000000 -2.448819
0.000000 -2.444882
0.000000 -2.444882
0.000000 -2.440945
0.000000 -2.444882
0.000000 -2.448819
0.000000 -2.452756
0.000000 -2.456693
0.000000 -2.460630
0.000000 -2.460630
0.000000 -2.456693
0.000000 -2.460630
0.000000 -2.460630
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.460630
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.468504
0.000000 -2.472441
0.000000 -2.472441
0.000000 -2.472441
0.000000 -2.468504
0.000000 -2.472441
0.000000 -2.472441
0.000000 -2.480315
0.000000 -2.484252
0.000000 -2.488189
0.000000 -2.488189
0.000000 -2.488189
0.000000 -2.488189
0.000000 -2.484252
0.000000 -2.488189
0.000000 -2.484252
0.000000 -2.484252
0.000000 -2.484252
0.000000 -2.480315
0.000000 -2.484252
0.000000 -2.488189
0.000000 -2.492126
0.000000 -2.496063
0.000000 -2.503937
0.000000 -2.507874
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.519685
0.000000 -2.523622
0.000000 -2.519685
0.000000 -2.519685
0.000000 -2.523622
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.531496
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.531496
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.539370
0.000000 -2.535433
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.519685
0.000000 -2.515748
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.519685
0.000000 -2.519685
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.527559
0.000000 -2.535433
0.000000 -2.531496
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.531496
0.000000 -2.523622
0.000000 -2.519685
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.519685
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.539370
0.000000 -2.543307
0.000000 -2.547244
0.000000 -2.555118
0.000000 -2.555118
0.000000 -2.562992
0.000000 -2.559055
0.000000 -2.555118
0.000000 -2.551181
0.000000 -2.551181
0.000000 -2.547244
0.000000 -2.547244
0.000000 -2.543307
0.000000 -2.543307
0.000000 -2.547244
0.000000 -2.547244
0.000000 -2.555118
0.000000 -2.555118
0.000000 -2.555118
0.000000 -2.551181
0.000000 -2.547244
0.000000 -2.543307
0.000000 -2.547244
0.000000 -2.547244
0.000000 -2.543307
0.000000 -2.539370
0.000000 -2.531496
0.000000 -2.531496
0.000000 -2.527559
0.000000 -2.531496
0.000000 -2.535433
0.000000 -2.539370
0.000000 -2.531496
0.000000 -2.531496
0.000000 -2.535433
0.000000 -2.539370
0.000000 -2.539370
0.000000 -2.543307
0.000000 -2.543307
0.000000 -2.543307
0.000000 -2.543307
0.000000 -2.539370
0.000000 -2.543307
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.531496
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.535433
0.000000 -2.527559
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.527559
0.000000 -2.523622
0.000000 -2.519685
0.000000 -2.519685
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.523622
0.000000 -2.527559
0.000000 -2.519685
0.000000 -2.515748
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.511811
0.000000 -2.511811
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.519685
0.000000 -2.519685
0.000000 -2.515748
0.000000 -2.511811
0.000000 -2.515748
0.000000 -2.515748
0.000000 -2.511811
0.000000 -2.507874
0.000000 -2.503937
0.000000 -2.503937
0.000000 -2.500000
0.000000 -2.500000
0.000000 -2.500000
0.000000 -2.496063
0.000000 -2.488189
0.000000 -2.484252
0.000000 -2.484252
0.000000 -2.484252
0.000000 -2.480315
0.000000 -2.484252
0.000000 -2.484252
0.000000 -2.480315
0.000000 -2.480315
0.000000 -2.480315
0.000000 -2.480315
0.000000 -2.476378
0.000000 -2.472441
0.000000 -2.468504
0.000000 -2.476378
0.000000 -2.472441
0.000000 -2.468504
0.000000 -2.464567
0.000000 -2.464567
0.000000 -2.464567
